edad;sexo;actividad;descripcion_de_actividad;barrio;comuna;fecha;monto
24;hombre;servicios;mensajeria;santa cruz;2;6/6/2017;7000000
55;hombre;servicios;mensajeria;pedregal;6;19/7/2017;6000000
25;mujer;produccion;confecciones;santo domingo;1;16/8/2018;2500000
24;mujer;servicios;mantenimiento;villa niza;2;25/1/2018;5000000
25;hombre;produccion;marroquineria;robledo bello horizonte;7;10/8/2018;4000000
24;mujer;comercio;venta de comidas preparadas;moravia;4;25/1/2018;4500000
26;mujer;comercio;ventas diversas;viilla hermosa;8;24/8/2018;4000000
;hombre;comercio;ventas diversas;centro;10;15/3/2017;7000000
24;hombre;comercio;venta de comidas preparadas;manrique oriental;3;14/6/2018;4500000
23;mujer;comercio;ventas diversas;la milagrosa;9;13/1/2017;5000000
24;hombre;servicios;depositos;aranjuez;4;14/12/2017;3000000
23;mujer;comercio;comercio;villa niza;2;15/11/2016;5000000
24;mujer;produccion;fabricación de calzado;moravia;4;19/2/2018;7300000
23;mujer;comercio;comercio;cordoba;7;24/11/2016;2000000
23;mujer;servicios;belleza y estetica;manrique oriental;3;27/2/2017;4000000
24;mujer;servicios;belleza y estetica;manrique oriental;3;17/7/2018;4000000
25;mujer;comercio;venta de comidas preparadas;campo valdes;3;7/12/2018;4000000
23;hombre;comercio;ventas diversas;aranjuz;4;18/4/2017;2500000
23;mujer;comercio;estampacion;manrique;3;19/4/2017;5000000
25;mujer;comercio;venta de comidas preparadas;santo domingo;1;26/12/2018;5000000
23;hombre;comercio;tienda de mascotas;los colores;11;14/12/2017;4200000
23;mujer;comercio;venta de alimentos;popular # 1;1;20/11/2017;3150000
22;mujer;comercio;comercio;popular # 1;1;12/7/2016;5000000
22;mujer;comercio;comercio;olaya;7;18/11/2016;5000000
4;mujer;comercio;venta de alimentos;santo domingo;1;13/1/2017;6890000
23;hombre;produccion;fabricacion de arepas;manrrique jardin;3;20/11/2017;3000000
24;hombre;comercio;ventas diversas;manrrique jardin;3;24/10/2018;4500000
23;mujer;servicios;belleza y estetica;san pablo;1;15/5/2018;2000000
23;mujer;comercio;venta de alimentos;cra23b#84b-414;1;18/4/2017;5000000
24;mujer;comercio;tiendas - venta de alimentos;cra23b#84b-414;1;15/8/2018;7800000
23;mujer;comercio;ventas diversas;carabobo con maturin;10;21/3/2018;6000000
24;hombre;produccion;confecciones;aranjuez;4;10/8/2018;4500000
24;mujer;servicios;ventas diversas;manrique santa ines;3;26/12/2018;3000000
;hombre;produccion;confecciones;aranjuez;4;27/3/2017;6000000
24;mujer;comercio;mantenimiento;villa del socorro;2;14/11/2018;6000000
22;mujer;comercio;ventas diversas;enciso el pinal;8;17/5/2017;6000000
23;hombre;servicios;mantenimiento;chagualo;10;22/8/2017;6500000
;mujer;comercio;ventas diversas;centro;10;21/3/2017;7300000
23;mujer;comercio;ventas diversas;centro;10;17/7/2018;6000000
23;mujer;comercio;venta de comidas preparadas;santa cruz;2;22/8/2018;1.00E+07
22;hombre;comercio;venta de comidas preparadas;parque guadalupe;1;13/10/2017;6000000
22;mujer;comercio;venta de comidas preparadas;campo valdes;4;19/5/2017;7377170
21;mujer;servicios;servicios;santo domingo;1;11/5/2016;4500000
21;mujer;servicios;servicios;santa cruz;2;19/12/2016;5000000
22;mujer;comercio;ventas diversas;santo domingo savio;1;12/12/2017;3500000
24;mujer;servicios;entretenimiento;caicedo villa liliam;9;9/8/2018;5000000
21;hombre;servicios;servicios;alfonso lopez;5;14/3/2016;4000000
22;hombre;servicios;entretenimiento;alfonso lopez;5;12/12/2017;7300000
21;hombre;servicios;servicios;san jose de la cima;1;23/5/2016;6800000
22;hombre;comercio;ventas diversas;manrique;4;17/5/2017;5000000
21;mujer;servicios;servicios;doce octubre;6;23/11/2016;6000000
22;mujer;comercio;ventas diversas;villa del socorro;2;15/1/2018;6000000
;hombre;produccion;confecciones;loreto;9;13/3/2017;5000000
23;mujer;servicios;belleza y estetica;popular 1;1;26/9/2018;4500000
22;mujer;comercio;ventas diversas;doce de octubre;6;14/6/2018;1150000
23;mujer;comercio;tienda de mascotas;santa cruz;2;11/9/2018;4000000
23;mujer;comercio;ventas diversas;el playon;2;8/11/2018;6000000
21;mujer;produccion;confecciones;manrique la cruz;90;18/4/2017;4000000
23;mujer;comercio;tiendas - venta de alimentos;la cruz;3;14/8/2018;7800000
22;hombre;comercio;venta de comidas preparadas;santo domingo;1;29/8/2018;5000000
21;mujer;comercio;comercio;el bsoque;4;11/10/2016;5000000
22;mujer;comercio;ventas diversas;el compromiso;1;13/6/2018;6000000
21;mujer;servicios;servicios;villa del socorro;2;28/11/2016;1000000
22;mujer;comercio;venta de comidas preparadas;manrique sanbaa;4;10/8/2018;3500000
21;mujer;comercio;comercio;calazans parte alta;12;23/11/2016;6890000
22;mujer;servicios;belleza y estetica;campo valdes;4;15/3/2018;3500000
20;hombre;servicios;servicios;floresta;12;14/4/2016;5000000
22;mujer;comercio;venta de comidas preparadas;centro;10;17/4/2018;6000000
23;mujer;comercio;mercados servicampo;manrique;;5/4/2019;6550000
21;mujer;produccion;confecciones;manrique central;4;18/12/2017;5000000
21;mujer;comercio;ventas diversas;campo valdes;4;20/6/2017;7377170
43;mujer;comercio;ventas diversas;enciso;8;12/7/2017;7000000
22;hombre;produccion;confecciones;manrique oriental;3;14/3/2018;5000000
21;hombre;comercio;venta de alimentos;campo valdez;4;20/11/2017;4000000
21;hombre;comercio;venta de comidas preparadas;la ladera;8;22/8/2017;6000000
22;mujer;comercio;ventas diversas;manrique oriental;3;23/11/2018;1.10E+07
21;mujer;produccion;confecciones;santa cruz;2;17/5/2017;7000000
20;mujer;produccion;produccion;colinas de enciso;8;12/7/2016;6890000
21;mujer;comercio;venta de comidas preparadas;buenos aires;9;12/12/2017;1000000
22;mujer;comercio;venta de comidas preparadas;manrique guadalupe;2;15/6/2018;5500000
;mujer;comercio;ventas diversas;aranjuez;4;27/3/2017;5000000
22;mujer;servicios;entretenimiento;manrique;4;9/8/2018;7800000
19;mujer;comercio;comercio;manrique;4;18/7/2016;2000000
;mujer;comercio;venta de comidas preparadas;manrique;4;15/3/2017;5000000
21;mujer;produccion;confecciones;aranjuez;4;12/4/2018;5000000
19;mujer;comercio;comercio;boston;10;29/8/2016;6000000
;mujer;comercio;venta de comidas preparadas;villa hermosa;8;27/3/2017;5000000
22;mujer;comercio;trillado de cafe;amador contenerige (centro);;27/3/2019;4000000
21;hombre;servicios;belleza y estetica;caicedo;9;21/3/2018;3000000
21;mujer;comercio;ventas diversas;villa hermosa;8;12/7/2018;3500000
20;hombre;comercio;venta de alimentos;san benito;10;22/5/2017;6000000
20;hombre;produccion;fabricacion de calzado;manrrique central;4;22/8/2017;7000000
20;hombre;comercio;ventas diversas;moravia;4;8/6/2018;1800000
19;hombre;servicios;belleza y estetica;manrique;4;11/1/2017;6890000
19;hombre;comercio;tienda de mascotas;campo valdes;4;27/1/2017;3500000
20;mujer;produccion;confecciones;manrique la cruz;4;12/7/2018;4000000
20;mujer;comercio;ventas diversas;pablo cesto;2;9/8/2018;2000000
;mujer;comercio;ventas diversas;aranjuez;4;13/3/2017;2000000
20;hombre;comercio;venta de alimentos;tres esquina;8;20/11/2017;5000000
19;hombre;produccion;ebanisteria;san benito;10;13/10/2017;7377000
19;hombre;servicios;mantenimiento;moravia;4;20/6/2017;4000000
36;hombre;servicios;mantenimiento;popular;1;19/7/2017;4000000
18;mujer;comercio;ventas diversas;popular # 2;1;13/10/2017;7300000
20;mujer;comercio;ventas diversas;robledo keneddy;6;9/8/2018;2000000
19;mujer;comercio;ventas diversas;robledo villa sofia;7;8/8/2017;5000000
19;mujer;produccion;confecciones;moscu 2;2;9/8/2018;2500000
19;mujer;comercio;ventas diversas;santa cruz;2;9/8/2018;4000000
19;mujer;servicios;entretenimiento;granizal;1;24/4/2018;2000000
18;hombre;servicios;alquileres;aramjuez;4;19/12/2017;4000000
19;mujer;comercio;venta de comidas preparadas;campo valdes;4;25/1/2018;4000000
18;hombre;comercio;venta de comidas preparadas;caicedo;9;25/1/2018;4500000
19;hombre;comercio;venta de comidas preparadas;campo valdes;4;16/8/2018;5000000
19;mujer;comercio;venta de comidas preparadas;santa cruz;2;9/1/2019;3000000
19;hombre;comercio;ventas diversas;villa niza;2;12/7/2018;5000000
25;mujer;comercio;venta de comidas preparadas;la pradera alta;13;18/7/2018;3000000
24;mujer;comercio;ventas diversas;manrique;4;27/2/2017;4000000
25;mujer;comercio;ventas diversas;manrique guadalupe;1;21/2/2018;5500000
26;mujer;comercio;people boutique;centro comercial bosque plaza;;27/3/2019;8200000
24;mujer;comercio;ventas diversas;san cristobal;60;14/12/2017;1200000
25;hombre;servicios;belleza y estetica;ciudadela roblemar;60;22/8/2018;4000000
24;mujer;comercio;venta de alimentos;robledo palenque;7;22/8/2017;4000000
24;mujer;comercio;venta de comidas preparadas;robledo;7;20/6/2017;2000000
68;mujer;comercio;venta de comidas preparadas;picacho;6;12/7/2017;7300000
24;mujer;comercio;ventas diversas;las flores (nuevo occidente);60;19/12/2017;3000000
23;mujer;comercio;comercio;doce octubre;6;29/8/2016;5500000
24;mujer;servicios;belleza y estetica;12 de octubre;6;23/2/2018;6000000
23;hombre;comercio;servicio de software;robledo;7;13/2/2017;6890000
;mujer;comercio;venta de comidas preparadas;robledo;7;21/3/2017;5000000
22;hombre;servicios;servicios;doce octubre;6;15/11/2016;6000000
25;mujer;comercio;ventas diversas;playa rica;60;9/8/2018;1000000
23;mujer;produccion;fabricacion de calzado;san cristobal;60;18/12/2017;6000000
24;mujer;comercio;ventas diversas;san cristobal;60;15/5/2018;5000000
23;hombre;servicios;mantenimiento;la loma;60;20/11/2017;5000000
24;hombre;produccion;confecciones;juan xxiii;13;12/7/2018;4000000
22;hombre;comercio;ventas diversas;belen altavista;16;19/4/2017;7300000
23;mujer;servicios;belleza y estetica;la aurora;60;19/2/2018;3000000
23;hombre;comercio;ventas diversas;la aurora;90;17/4/2018;3000000
22;mujer;produccion;confecciones;la loma;13;11/1/2017;6890000
23;hombre;comercio;ebanisteria;san cristobal;60;15/1/2018;5000000
26;mujer;produccion;agricultura - ganaderia;la honda;3;26/9/2018;4000000
22;mujer;comercio;venta de alimentos;centro;10;14/12/2017;7300000
23;mujer;comercio;venta de comidas preparadas;estadio;11;10/8/2018;4650000
21;hombre;comercio;comercio;castilla;5;21/10/2016;6890000
21;mujer;comercio;comercio;robledo;7;16/8/2016;4000000
23;mujer;comercio;ventas diversas;robledo;7;15/8/2018;5000000
23;mujer;comercio;ventas diversas;olaya herrera;7;9/10/2018;2500000
21;mujer;comercio;ventas diversas;robledo villa sofia;7;18/4/2017;3500000
22;hombre;comercio;venta de comidas preparadas;laureles;11;14/3/2018;6000000
21;mujer;comercio;comercio;buenos aires;9;13/12/2016;6890000
21;mujer;comercio;comercio;calle 39fd #119 - 41;13;23/9/2016;5000000
22;mujer;produccion;confecciones;calle 39fd #119 - 41;13;13/12/2017;7300000
20;mujer;comercio;comercio;calasanz;12;17/6/2016;4000000
23;hombre;comercio;venta de comidas preparadas;robledo curzao;7;12/12/2018;5000000
22;mujer;comercio;ventas diversas;san javier;13;24/2/2018;1.20E+07
20;mujer;comercio;comercio;robledo miramar;7;10/11/2016;6000000
22;hombre;comercio;tiendas - venta de alimentos;san cristobal;60;16/3/2018;3200000
23;hombre;servicios;comercializacion de carnes frias (chorizos);san cristobal;;27/4/2019;6000000
21;mujer;produccion;confecciones;san cristobal;60;8/8/2017;7377000
21;hombre;produccion;confecciones;aranjez;4;20/11/2017;4000000
21;mujer;comercio;tiendas - venta de alimentos;robledo aures;7;24/4/2018;4000000
19;mujer;comercio;comercio;blanquizal;13;13/7/2016;2500000
19;mujer;servicios;servicios;villa hermosa;8;12/7/2016;4000000
21;hombre;servicios;entretenimiento;la ladera;8;19/2/2018;2000000
21;mujer;comercio;ventas diversas;lopez de mesa;7;15/8/2018;5000000
21;mujer;comercio;ventas diversas;moravia;4;25/9/2018;6000000
20;hombre;produccion;confecciones;la aurora;90;19/2/2018;4000000
21;mujer;servicios;belleza y estetica;san cristobal;60;25/10/2018;5000000
20;mujer;produccion;confecciones;robledo las margaritas;7;14/3/2018;4500000
20;hombre;produccion;confecciones;pro definir;13;12/4/2018;5000000
19;mujer;comercio;comercio;robledo;7;28/11/2016;5000000
20;hombre;servicios;belleza y estetica;las margaritas-robledo;7;10/8/2018;4500000
20;mujer;comercio;ventas diversas;san cristobal;60;18/12/2017;4000000
18;hombre;comercio;comercio;robledo las margaritas;7;13/12/2016;4000000
18;mujer;comercio;comercio;san javier;13;13/12/2016;3000000
19;hombre;produccion;agricultura - ganaderia;san cristobal;60;26/1/2018;1.40E+07
20;hombre;comercio;venta de comidas preparadas;nuevo occidente;13;23/4/2018;4500000
20;mujer;comercio;ventas diversas;san javier-socorro;13;24/8/2018;5000000
20;hombre;comercio;venta de comidas preparadas;robledo las margaritas;7;24/8/2018;2000000
19;mujer;comercio;ebanisteria;robledo las margaritas;7;15/1/2018;5000000
19;mujer;servicios;publicidad - comunicaciones;manrique;4;13/6/2018;6000000
32;mujer;servicios;belleza y estetica;san benito;10;10/8/2018;4000000
49;hombre;comercio;panaderia;manzanillo;;5/4/2019;5000000
31;hombre;servicios;servicios domesticos;;;12/12/2017;2500000
39;mujer;servicios;belleza y estetica;belen las mercedes;16;16/8/2018;3000000
35;mujer;comercio;venta de comidas preparadas;florencia;5;26/11/2018;1500000
19;hombre;servicios;servicios;granizal;1;10/11/2016;6000000
21;hombre;servicios;belleza y estetica;granizal;1;18/7/2018;7800000
21;hombre;comercio;ventas diversas;doce de octubre;6;24/8/2018;5000000
20;hombre;servicios;video juegos byg brothers;robledo villa sofia;;25/4/2019;6500000
19;mujer;servicios;belleza y estetica;la milagrosa;9;15/6/2018;3500000
31;mujer;comercio;venta de comidas preparadas;buenos aires;9;9/8/2018;4000000
35;hombre;comercio;ventas de alimentos;el playon;2;26/12/2018;2500000
39;mujer;comercio;ventas diversas;robledo la huerta;7;22/1/2019;828116
19;hombre;produccion;confecciones;robledo miramar;7;12/7/2018;3500000
19;mujer;comercio;ventas diversas;picacho;6;15/1/2019;2000000
25;mujer;servicios;confecciones a terceros;campo valdes;4;28/5/2019;4000000
30;mujer;comercio;venta de ropa;campo valdes;3;28/5/2019;4000000
22;mujer;comercio;venta de frutas;san benito.;10;28/5/2019;6000000
30;mujer;comercio;empanadas y pasteles al por mayor;castilla;5;28/5/2019;6000000
22;mujer;comercio;tienda de abarrotes;la colina guayabal;15;28/5/2019;5000000
19;mujer;produccion;principal de confeccion;andalucia la francia;2;28/5/2019;4350000
36;hombre;comercio;luigie ahumados artesanales;buenos aires;9;28/5/2019;7000000
19;mujer;produccion;confecciones;efe gomez;6;28/5/2019;5000000
51;mujer;produccion;camisetas, sudaderas;caycedo;9;22/5/2019;7250000
45;mujer;produccion;confecciones a terceros de punto y tejido plano.;enciso el pinal;8;14/5/2019;1650000
52;mujer;comercio;restaurante la maria;la candelaria-centro;10;14/5/2019;4000000
48;mujer;comercio;venta de variedades;popular 1;1;14/5/2019;8000000
52;hombre;comercio;venta de mazamorra;barrios unidos;4;14/5/2019;8000000
29;mujer;servicios;barrilito recreacion y eventos;robledo el diamante;7;14/5/2019;6050000
45;mujer;comercio;venta de empanada;por definir;10;14/5/2019;5000000
48;mujer;servicios;centro estetico facial;santa cruz;2;14/5/2019;3300000
40;hombre;servicios;servicio de ebanisteria;jesus  nazareno;10;14/5/2019;7000000
32;hombre;comercio;ozone produccion y comercializacion de ropa;caicedo;9;14/5/2019;5000000
33;hombre;comercio;tortas de zanahoria y frutas;santa cruz;2;14/5/2019;5000000
24;hombre;servicios;taller de motos;villa del socorro;2;14/5/2019;4650000
28;mujer;comercio;pijamas m y a;san cristobal la loma;60;14/5/2019;5000000
31;mujer;produccion;crochet mariandre oro;esperanza;1;14/5/2019;3000000
54;mujer;comercio;venta de jugos;francisco antonio zea;5;14/5/2019;2000000
28;mujer;servicios;peluqueria;san antonio de prado;80;14/5/2019;4000000
27;mujer;comercio;variedades lladys;manrique la honda;4;14/5/2019;6000000
19;hombre;servicios;artbyandresc;santa rosa de lima;13;14/5/2019;4500000
49;mujer;comercio;venta de productos por catalogo;robledo kennedy;6;14/5/2019;4500000
26;mujer;comercio;confeccion y venta de blusas y vestidos, venta de productos de belleza, copias e internet;belencito corazon;13;14/5/2019;6000000
66;mujer;comercio;venta de ropa para hombre y mujer;villa hermosa;8;14/5/2019;6000000
55;mujer;comercio;venta de mercancia;san javier;13;14/5/2019;2000000
47;mujer;comercio;mimo papas comidas rapidas;castilla;5;14/5/2019;7000000
54;mujer;comercio;la bendicion de dios;bello oriente;1;14/5/2019;3000000
38;hombre;comercio;tienda pablo;villa del socorro;2;14/5/2019;8281000
69;mujer;servicios;peluqueria heleo;castilla;5;14/5/2019;6500000
46;hombre;comercio;venta de frutas, verduras y .pulpas de frutas.;enciso el pinal;8;14/5/2019;7500000
41;mujer;comercio;elaboracion de accesorio bisuteria y variedad;popular # 2;1;14/5/2019;4000000
30;mujer;servicios;peluqueria;enciso;8;14/5/2019;6000000
64;mujer;comercio;tienda;la hondita;4;14/5/2019;4500000
45;hombre;servicios;oroz peluqueria alquiler de vestidos;manrique oriental;3;14/5/2019;6000000
44;mujer;comercio;comercializacion de productos de la canasta familiar;manrique central;4;14/5/2019;8200000
61;mujer;comercio;tienda;manrrique oriental;3;14/5/2019;8200000
45;mujer;servicios;confecciones a terceros;aranjuez;4;31/5/2019;5000000
64;hombre;comercio;venta de productos de la canasta familiar;popular;1;31/5/2019;8000000
53;mujer;comercio;venta de catalogos y ropa;campo valdes;4;16/5/2019;4000000
60;hombre;comercio;venta productos de la canasta familiar;pablo vi;2;29/5/2019;5000000
33;mujer;produccion;confeccion linea propia de niños (categoria premium);pinal del cerro;8;29/5/2019;5000000
34;mujer;comercio;taller de confecciones linea propia y alquiler de habitaciones estudiantil;robledo;7;30/5/2019;4000000
64;mujer;produccion;tendidos, cojines, fundas linea propia;blanquizal;13;30/5/2019;1500000
36;mujer;comercio;ven'pa mi ala y chicharroniarla;la milagrosa;9;15/5/2019;3000000
39;mujer;servicios;servivio de internet y venta de variedades;popular # 1;1;15/5/2019;6000000
51;hombre;servicios;lavanderia;la honda;3;15/5/2019;2500000
60;mujer;comercio;legumbreria;castilla;5;21/5/2019;6000000
21;mujer;produccion;confecciones a terceros;la milagrosa;9;31/5/2019;6000000
36;mujer;comercio;papeleria;43782;8;21/5/2019;1500000
50;mujer;produccion;confecciones a terceros;campo valdes;4;21/5/2019;4500000
56;mujer;servicios;peluqueria;aranjuez;4;21/5/2019;6000000
62;mujer;servicios;taller de motos;la pradera;13;21/5/2019;6000000
65;mujer;comercio;venta productos de la canasta familiar;aranjuez;4;30/5/2019;4000000
72;mujer;comercio;negocio de patacones;la floresta;12;30/5/2019;7500000
